,date_orig_id,AWND,PRCP,SNOW,SNWD,TAVG
1246,2020-01-26-BOS,56.0,0.0,0.0,0.0,84.0
1247,2020-01-26-MKE,39.0,0.0,0.0,80.0,17.0
1248,2020-01-26-MSP,21.0,0.0,0.0,180.0,-27.0
1249,2020-01-26-HNL,39.0,0.0,0.0,0.0,243.0
1250,2020-01-26-LAS,33.0,0.0,0.0,0.0,36.5
1251,2020-01-26-LAX,21.0,0.0,0.0,0.0,147.0
1252,2020-01-26-PHX,16.0,0.0,0.0,0.0,152.0
1253,2020-01-26-SAN,20.0,0.0,0.0,0.0,154.0
1254,2020-01-26-OAK,34.0,43.0,0.0,0.0,133.0
1255,2020-01-26-SFO,56.0,36.0,0.0,0.0,146.0
1256,2020-01-26-SJC,27.0,28.0,0.0,0.0,128.0
1257,2020-01-26-SLC,23.0,86.0,0.0,0.0,28.0
1258,2020-01-26-PDX,46.0,127.0,0.0,0.0,107.0
1259,2020-01-26-SEA,53.0,89.0,0.0,0.0,97.0
1260,2020-01-26-IND,23.0,0.0,0.0,0.0,6.0
1261,2020-01-26-RSW,10.0,20.0,0.0,0.0,86.0
1262,2020-01-26-DEN,21.0,0.0,0.0,0.0,45.0
1263,2020-01-26-SNA,15.0,0.0,0.0,0.0,144.5
1264,2020-01-26-SMF,40.0,30.0,0.0,0.0,141.5
1265,2020-01-26-BWI,43.0,0.0,0.0,0.0,56.0
1266,2020-01-26-IAD,27.0,0.0,0.0,0.0,41.0
1267,2020-01-26-CVG,37.0,0.0,0.0,0.0,14.0
1268,2020-01-26-CMH,13.0,0.0,0.0,0.0,78.0
1269,2020-01-26-PHL,41.0,0.0,0.0,0.0,61.0
1270,2020-01-26-JFK,60.0,0.0,0.0,0.0,58.0
1271,2020-01-26-PIT,46.0,8.0,13.0,30.0,4.0
1272,2020-01-26-ORD,42.0,0.0,0.0,30.0,-2.0
1273,2020-01-26-DTW,57.0,8.0,0.0,30.0,12.0
1274,2020-01-27-DFW,29.0,0.0,0.0,0.0,105.0
1275,2020-01-27-CLE,58.0,0.0,0.0,0.0,16.5
1276,2020-01-27-MCO,19.0,0.0,0.0,0.0,163.0
1277,2020-01-27-MIA,19.0,0.0,0.0,0.0,200.0
1278,2020-01-27-TPA,22.0,0.0,0.0,0.0,158.0
1279,2020-01-27-FLL,27.0,0.0,0.0,0.0,187.0
1280,2020-01-27-MSY,24.0,0.0,0.0,0.0,133.0
1281,2020-01-27-HOU,36.0,0.0,0.0,0.0,154.0
1282,2020-01-27-SAT,32.0,0.0,0.0,0.0,159.0
1283,2020-01-27-IAH,32.0,0.0,0.0,0.0,139.0
1284,2020-01-27-RDU,12.0,30.0,0.0,0.0,56.0
1285,2020-01-27-DCA,42.0,0.0,0.0,0.0,59.0
1286,2020-01-27-ATL,30.0,0.0,0.0,0.0,91.0
1287,2020-01-27-CLT,22.0,3.0,0.0,0.0,72.0
1288,2020-01-27-BNA,31.0,13.0,0.0,0.0,94.0
1289,2020-01-27-AUS,26.0,0.0,0.0,0.0,125.0
1290,2020-01-27-DAL,29.0,0.0,0.0,0.0,109.0
1291,2020-01-27-MCI,23.0,0.0,0.0,0.0,3.0
1292,2020-01-27-STL,26.0,0.0,0.0,0.0,-4.0
1293,2020-01-27-LGA,61.0,0.0,0.0,0.0,47.0
1294,2020-01-27-EWR,54.0,0.0,0.0,0.0,42.0
1295,2020-01-27-BOS,55.0,0.0,0.0,0.0,57.0
1296,2020-01-27-MKE,28.0,0.0,0.0,80.0,3.0
1297,2020-01-27-MSP,29.0,0.0,0.0,180.0,-34.0
1298,2020-01-27-HNL,27.0,0.0,0.0,0.0,241.0
1299,2020-01-27-LAS,36.0,3.0,0.0,0.0,42.5
1300,2020-01-27-LAX,31.0,0.0,0.0,0.0,143.0
1301,2020-01-27-PHX,31.0,0.0,0.0,0.0,166.0
1302,2020-01-27-SAN,15.0,0.0,0.0,0.0,152.0
1303,2020-01-27-OAK,22.0,0.0,0.0,0.0,119.5
1304,2020-01-27-SFO,25.0,0.0,0.0,0.0,121.0
1305,2020-01-27-SJC,18.0,0.0,0.0,0.0,108.5
1306,2020-01-27-SLC,22.0,53.0,10.0,0.0,32.0
1307,2020-01-27-PDX,50.0,226.0,0.0,0.0,86.0
1308,2020-01-27-SEA,43.0,155.0,0.0,0.0,87.0
1309,2020-01-27-IND,34.0,0.0,0.0,0.0,-5.0
1310,2020-01-27-RSW,25.0,0.0,0.0,0.0,108.5
1311,2020-01-27-DEN,14.0,8.0,0.0,0.0,17.5
1312,2020-01-27-SNA,14.0,0.0,0.0,0.0,164.0
1313,2020-01-27-SMF,31.0,0.0,0.0,0.0,125.0
1314,2020-01-27-BWI,44.0,0.0,0.0,0.0,57.0
1315,2020-01-27-IAD,41.0,0.0,0.0,0.0,40.0
1316,2020-01-27-CVG,28.0,0.0,0.0,0.0,7.0
1317,2020-01-27-CMH,14.0,5.0,0.0,0.0,92.0
1318,2020-01-27-PHL,42.0,0.0,0.0,0.0,50.0
1319,2020-01-27-JFK,64.0,0.0,0.0,0.0,47.0
1320,2020-01-27-PIT,41.0,3.0,0.0,0.0,6.0
1321,2020-01-27-ORD,26.0,0.0,0.0,0.0,-12.0
1322,2020-01-27-DTW,35.0,0.0,0.0,0.0,14.0
1323,2020-01-28-DFW,68.0,130.0,0.0,0.0,119.0
1324,2020-01-28-CLE,59.0,3.0,0.0,0.0,11.5
1325,2020-01-28-MCO,43.0,0.0,0.0,0.0,171.0
1326,2020-01-28-MIA,18.0,0.0,0.0,0.0,218.0
1327,2020-01-28-TPA,35.0,0.0,0.0,0.0,167.0
1328,2020-01-28-FLL,27.0,0.0,0.0,0.0,203.0
1329,2020-01-28-MSY,34.0,0.0,0.0,0.0,124.0
1330,2020-01-28-HOU,46.0,160.0,0.0,0.0,152.0
1331,2020-01-28-SAT,51.0,89.0,0.0,0.0,166.0
1332,2020-01-28-IAH,42.0,130.0,0.0,0.0,139.0
1333,2020-01-28-RDU,10.0,0.0,0.0,0.0,71.0
1334,2020-01-28-DCA,55.0,0.0,0.0,0.0,64.0
1335,2020-01-28-ATL,31.0,0.0,0.0,0.0,78.0
1336,2020-01-28-CLT,20.0,0.0,0.0,0.0,72.0
1337,2020-01-28-BNA,21.0,0.0,0.0,0.0,42.0
1338,2020-01-28-AUS,47.0,61.0,0.0,0.0,156.0
1339,2020-01-28-DAL,59.0,91.0,0.0,0.0,127.0
1340,2020-01-28-MCI,33.0,0.0,0.0,0.0,3.5
1341,2020-01-28-STL,21.0,3.0,3.0,0.0,-8.0
1342,2020-01-28-LGA,72.0,0.0,0.0,0.0,42.0
1343,2020-01-28-EWR,66.0,0.0,0.0,0.0,49.0
1344,2020-01-28-BOS,58.0,0.0,0.0,0.0,50.0
1345,2020-01-28-MKE,27.0,0.0,0.0,80.0,0.0
1346,2020-01-28-MSP,23.0,0.0,0.0,180.0,-66.0
1347,2020-01-28-HNL,24.0,0.0,0.0,0.0,229.0
1348,2020-01-28-LAS,44.0,0.0,0.0,0.0,17.0
1349,2020-01-28-LAX,31.0,0.0,0.0,0.0,180.0
1350,2020-01-28-PHX,18.0,0.0,0.0,0.0,156.0
1351,2020-01-28-SAN,18.0,0.0,0.0,0.0,156.0
1352,2020-01-28-OAK,27.0,8.0,0.0,0.0,125.0
1353,2020-01-28-SFO,34.0,8.0,0.0,0.0,126.0
1354,2020-01-28-SJC,20.0,3.0,0.0,0.0,128.0
1355,2020-01-28-SLC,43.0,0.0,0.0,0.0,37.0
1356,2020-01-28-PDX,47.0,97.0,0.0,0.0,96.0
1357,2020-01-28-SEA,35.0,170.0,0.0,0.0,86.0
1358,2020-01-28-IND,18.0,0.0,0.0,0.0,3.0
1359,2020-01-28-RSW,17.0,0.0,0.0,0.0,108.0
1360,2020-01-28-DEN,28.0,0.0,0.0,0.0,-5.0
1361,2020-01-28-SNA,13.0,0.0,0.0,0.0,172.5
1362,2020-01-28-SMF,38.0,0.0,0.0,0.0,108.5
1363,2020-01-28-BWI,47.0,0.0,0.0,0.0,54.0
1364,2020-01-28-IAD,56.0,0.0,0.0,0.0,50.0
1365,2020-01-28-CVG,19.0,0.0,0.0,0.0,8.0
1366,2020-01-28-CMH,10.0,0.0,0.0,0.0,92.0
1367,2020-01-28-PHL,51.0,0.0,0.0,0.0,52.5
1368,2020-01-28-JFK,80.0,0.0,0.0,0.0,50.0
1369,2020-01-28-PIT,40.0,3.0,0.0,0.0,3.0
1370,2020-01-28-ORD,26.0,0.0,0.0,0.0,1.0
1371,2020-01-28-DTW,28.0,0.0,0.0,0.0,13.0
1372,2020-01-29-DFW,71.0,10.0,0.0,0.0,53.0
1373,2020-01-29-CLE,34.0,0.0,0.0,0.0,0.5
1374,2020-01-29-MCO,27.0,0.0,0.0,0.0,151.0
1375,2020-01-29-MIA,24.0,0.0,0.0,0.0,217.0
1376,2020-01-29-TPA,21.0,0.0,0.0,0.0,153.0
1377,2020-01-29-FLL,33.0,0.0,0.0,0.0,206.0
1378,2020-01-29-MSY,41.0,23.0,0.0,0.0,154.0
1379,2020-01-29-HOU,60.0,0.0,0.0,0.0,114.0
1380,2020-01-29-SAT,51.0,0.0,0.0,0.0,122.0
1381,2020-01-29-IAH,53.0,0.0,0.0,0.0,108.0
1382,2020-01-29-RDU,12.0,0.0,0.0,0.0,41.0
1383,2020-01-29-DCA,43.0,0.0,0.0,0.0,58.0
1384,2020-01-29-ATL,26.0,0.0,0.0,0.0,87.0
1385,2020-01-29-CLT,31.0,0.0,0.0,0.0,66.0
1386,2020-01-29-BNA,28.0,0.0,0.0,0.0,50.0
1387,2020-01-29-AUS,49.0,0.0,0.0,0.0,116.0
1388,2020-01-29-DAL,60.0,3.0,0.0,0.0,61.0
1389,2020-01-29-MCI,21.0,0.0,0.0,0.0,-5.0
1390,2020-01-29-STL,30.0,10.0,18.0,0.0,-5.0
1391,2020-01-29-LGA,54.0,0.0,0.0,0.0,23.0
1392,2020-01-29-EWR,58.0,0.0,0.0,0.0,32.0
1393,2020-01-29-BOS,47.0,0.0,0.0,0.0,26.0
1394,2020-01-29-MKE,20.0,0.0,0.0,50.0,-15.0
1395,2020-01-29-MSP,17.0,0.0,0.0,180.0,-72.0
1396,2020-01-29-HNL,26.0,0.0,0.0,0.0,242.0
1397,2020-01-29-LAS,27.0,0.0,0.0,0.0,-18.5
1398,2020-01-29-LAX,51.0,0.0,0.0,0.0,196.0
1399,2020-01-29-PHX,23.0,0.0,0.0,0.0,139.0
1400,2020-01-29-SAN,20.0,0.0,0.0,0.0,155.0
1401,2020-01-29-OAK,16.0,0.0,0.0,0.0,117.0
1402,2020-01-29-SFO,45.0,0.0,0.0,0.0,118.0
1403,2020-01-29-SJC,33.0,0.0,0.0,0.0,105.0
1404,2020-01-29-SLC,33.0,46.0,25.0,0.0,31.0
1405,2020-01-29-PDX,32.0,114.0,0.0,0.0,90.0
1406,2020-01-29-SEA,30.0,94.0,0.0,0.0,88.0
1407,2020-01-29-IND,20.0,0.0,0.0,0.0,3.0
1408,2020-01-29-RSW,34.0,76.0,0.0,0.0,75.0
1409,2020-01-29-DEN,18.0,20.0,0.0,0.0,0.5
1410,2020-01-29-SNA,33.0,0.0,0.0,0.0,177.5
1411,2020-01-29-SMF,43.0,0.0,0.0,0.0,119.5
1412,2020-01-29-BWI,30.0,0.0,0.0,0.0,54.0
1413,2020-01-29-IAD,33.0,0.0,0.0,0.0,42.0
1414,2020-01-29-CVG,29.0,0.0,0.0,0.0,9.0
1415,2020-01-29-CMH,14.0,8.0,0.0,0.0,77.5
1416,2020-01-29-PHL,41.0,0.0,0.0,0.0,31.0
1417,2020-01-29-JFK,64.0,0.0,0.0,0.0,28.0
1418,2020-01-29-PIT,31.0,0.0,0.0,0.0,-6.0
1419,2020-01-29-ORD,21.0,0.0,0.0,0.0,-2.0
1420,2020-01-29-DTW,17.0,0.0,0.0,0.0,-4.0
1421,2020-01-30-DFW,26.0,0.0,0.0,0.0,54.0
1422,2020-01-30-CLE,17.0,0.0,0.0,0.0,-2.5
1423,2020-01-30-MCO,46.0,0.0,0.0,0.0,173.0
1424,2020-01-30-MIA,27.0,274.0,0.0,0.0,223.0
1425,2020-01-30-TPA,29.0,0.0,0.0,0.0,158.0
1426,2020-01-30-FLL,34.0,0.0,0.0,0.0,215.0
1427,2020-01-30-MSY,34.0,0.0,0.0,0.0,128.0
1428,2020-01-30-HOU,37.0,0.0,0.0,0.0,110.0
1429,2020-01-30-SAT,34.0,0.0,0.0,0.0,89.0
1430,2020-01-30-IAH,34.0,0.0,0.0,0.0,104.0
1431,2020-01-30-RDU,26.0,0.0,0.0,0.0,56.0
1432,2020-01-30-DCA,26.0,0.0,0.0,0.0,24.0
1433,2020-01-30-ATL,36.0,0.0,0.0,0.0,89.0
1434,2020-01-30-CLT,28.0,3.0,0.0,0.0,75.0
1435,2020-01-30-BNA,21.0,0.0,0.0,0.0,62.0
1436,2020-01-30-AUS,40.0,0.0,0.0,0.0,84.0
1437,2020-01-30-DAL,19.0,0.0,0.0,0.0,61.0
1438,2020-01-30-MCI,17.0,0.0,0.0,0.0,11.5
1439,2020-01-30-STL,14.0,0.0,0.0,0.0,3.0
1440,2020-01-30-LGA,36.0,0.0,0.0,0.0,-7.0
1441,2020-01-30-EWR,31.0,0.0,0.0,0.0,-7.0
1442,2020-01-30-BOS,34.0,0.0,0.0,0.0,-17.0
1443,2020-01-30-MKE,20.0,0.0,0.0,50.0,-7.0
1444,2020-01-30-MSP,32.0,0.0,0.0,180.0,-63.0
1445,2020-01-30-HNL,28.0,0.0,0.0,0.0,239.0
1446,2020-01-30-LAS,49.0,0.0,0.0,0.0,11.5
1447,2020-01-30-LAX,25.0,0.0,0.0,0.0,188.0
1448,2020-01-30-PHX,26.0,0.0,0.0,0.0,143.0
1449,2020-01-30-SAN,17.0,0.0,0.0,0.0,169.0
1450,2020-01-30-OAK,18.0,0.0,0.0,0.0,128.0
1451,2020-01-30-SFO,38.0,0.0,0.0,0.0,129.0
1452,2020-01-30-SJC,15.0,0.0,0.0,0.0,116.5
1453,2020-01-30-SLC,23.0,10.0,3.0,0.0,21.0
1454,2020-01-30-PDX,37.0,48.0,0.0,0.0,80.0
1455,2020-01-30-SEA,33.0,104.0,0.0,0.0,79.0
1456,2020-01-30-IND,12.0,0.0,0.0,0.0,8.5
1457,2020-01-30-RSW,29.0,0.0,0.0,0.0,116.5
1458,2020-01-30-DEN,34.0,5.0,0.0,0.0,-16.0
1459,2020-01-30-SNA,17.0,0.0,0.0,0.0,169.5
1460,2020-01-30-SMF,26.0,0.0,0.0,0.0,125.0
1461,2020-01-30-BWI,23.0,0.0,0.0,0.0,9.0
1462,2020-01-30-IAD,15.0,0.0,0.0,0.0,1.0
1463,2020-01-30-CVG,23.0,0.0,0.0,0.0,14.0
1464,2020-01-30-CMH,23.0,0.0,0.0,0.0,94.5
1465,2020-01-30-PHL,25.0,0.0,0.0,0.0,-5.0
1466,2020-01-30-JFK,30.0,0.0,0.0,0.0,-4.0
1467,2020-01-30-PIT,12.0,0.0,0.0,0.0,-27.0
1468,2020-01-30-ORD,16.0,0.0,0.0,0.0,6.0
1469,2020-01-30-DTW,19.0,0.0,0.0,0.0,-6.0
1470,2020-01-31-DFW,34.0,0.0,0.0,0.0,75.0
1471,2020-01-31-CLE,17.0,0.0,0.0,0.0,3.5
1472,2020-01-31-MCO,26.0,0.0,0.0,0.0,181.0
1473,2020-01-31-MIA,27.0,107.0,0.0,0.0,218.0
1474,2020-01-31-TPA,20.0,10.0,0.0,0.0,172.0
1475,2020-01-31-FLL,32.0,81.0,0.0,0.0,211.0
1476,2020-01-31-MSY,41.0,18.0,0.0,0.0,135.0
1477,2020-01-31-HOU,32.0,0.0,0.0,0.0,123.0
1478,2020-01-31-SAT,25.0,0.0,0.0,0.0,105.0
1479,2020-01-31-IAH,25.0,0.0,0.0,0.0,116.0
1480,2020-01-31-RDU,20.0,152.0,0.0,0.0,26.0
1481,2020-01-31-DCA,14.0,3.0,0.0,0.0,38.0
1482,2020-01-31-ATL,47.0,20.0,0.0,0.0,66.0
1483,2020-01-31-CLT,29.0,135.0,0.0,0.0,29.0
1484,2020-01-31-BNA,11.0,5.0,0.0,0.0,78.0
1485,2020-01-31-AUS,23.0,0.0,0.0,0.0,103.0
1486,2020-01-31-DAL,28.0,0.0,0.0,0.0,85.0
1487,2020-01-31-MCI,23.0,0.0,0.0,0.0,17.0
1488,2020-01-31-STL,19.0,0.0,0.0,0.0,34.0
1489,2020-01-31-LGA,29.0,3.0,0.0,0.0,20.0
1490,2020-01-31-EWR,21.0,5.0,0.0,0.0,21.0
1491,2020-01-31-BOS,40.0,0.0,0.0,0.0,17.0
1492,2020-01-31-MKE,24.0,0.0,0.0,50.0,3.0
1493,2020-01-31-MSP,30.0,13.0,15.0,180.0,-20.0
1494,2020-01-31-HNL,35.0,0.0,0.0,0.0,243.0
1495,2020-01-31-LAS,43.0,0.0,0.0,0.0,3.0
1496,2020-01-31-LAX,20.0,0.0,0.0,0.0,173.0
1497,2020-01-31-PHX,17.0,0.0,0.0,0.0,145.0
1498,2020-01-31-SAN,16.0,0.0,0.0,0.0,161.0
1499,2020-01-31-OAK,11.0,0.0,0.0,0.0,147.0
1500,2020-01-31-SFO,11.0,0.0,0.0,0.0,119.0
1501,2020-01-31-SJC,9.0,0.0,0.0,0.0,136.5
1502,2020-01-31-SLC,25.0,0.0,0.0,0.0,8.0
1503,2020-01-31-PDX,52.0,0.0,0.0,0.0,123.0
1504,2020-01-31-SEA,75.0,198.0,0.0,0.0,107.0
1505,2020-01-31-IND,14.0,0.0,0.0,0.0,22.5
1506,2020-01-31-RSW,31.0,10.0,0.0,0.0,108.5
1507,2020-01-31-DEN,39.0,0.0,0.0,0.0,9.0
1508,2020-01-31-SNA,14.0,0.0,0.0,0.0,197.0
1509,2020-01-31-SMF,11.0,0.0,0.0,0.0,119.5
1510,2020-01-31-BWI,9.0,8.0,0.0,0.0,29.0
1511,2020-01-31-IAD,11.0,0.0,0.0,0.0,26.0
1512,2020-01-31-CVG,25.0,28.0,18.0,0.0,16.0
1513,2020-01-31-CMH,36.0,8.0,0.0,0.0,83.5
1514,2020-01-31-PHL,15.0,10.0,0.0,0.0,36.5
1515,2020-01-31-JFK,27.0,5.0,0.0,0.0,24.0
1516,2020-01-31-PIT,9.0,13.0,8.0,0.0,2.0
1517,2020-01-31-ORD,24.0,20.0,15.0,0.0,12.0
1518,2020-01-31-DTW,15.0,0.0,0.0,0.0,-7.0
